anno,comune_catasto,zona,fascia,tipo_immobile,operazione,stato_conservazione,prezzo_min,prezzo_max,prezzo_medio
2020,A255,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2020,A255,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2020,A255,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2020,A255,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2020,A255,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2020,A255,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2020,A255,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2020,A255,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2020,A255,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2020,A255,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2020,A255,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2020,A255,R1,R,laboratori,affitto,normale,0.0,0.0,
2020,A255,R1,R,abitazioni_civili,acquisto,normale,450.0,600.0,525.0
2020,A255,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2020,A255,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2020,A255,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2022,A255,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2022,A255,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2022,A255,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2022,A255,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2022,A255,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2022,A255,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2022,A255,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2022,A255,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2022,A255,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2022,A255,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2022,A255,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2022,A255,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2022,A255,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2022,A255,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2022,A255,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2022,A255,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2022,A255,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2022,A255,R1,R,laboratori,affitto,normale,0.0,0.0,
2022,A255,R1,R,abitazioni_civili,acquisto,normale,450.0,600.0,525.0
2022,A255,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2022,A255,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2022,A255,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2024,A255,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2024,A255,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2024,A255,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2024,A255,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2024,A255,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2024,A255,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2024,A255,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2024,A255,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2024,A255,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2024,A255,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2024,A255,B2,B,abitazioni_civili,acquisto,normale,505.0,605.0,555.0
2024,A255,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2024,A255,B2,B,abitazioni_di_tipo_economico,acquisto,normale,452.5,555.0,503.8
2024,A255,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2024,A255,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2024,A255,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2024,A255,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2024,A255,R1,R,laboratori,affitto,normale,0.0,0.0,
2024,A255,R1,R,abitazioni_civili,acquisto,normale,452.5,605.0,528.8
2024,A255,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2024,A255,R1,R,abitazioni_di_tipo_economico,acquisto,normale,432.5,555.0,493.8
2024,A255,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2026,A255,B2,B,negozi,acquisto,normale,665.0,795.0,730.0
2026,A255,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2026,A255,B2,B,uffici,acquisto,normale,610.0,735.0,672.5
2026,A255,B2,B,uffici,affitto,normale,2.8499999999999996,3.3499999999999996,3.1
2026,A255,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2026,A255,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2026,A255,B2,B,magazzini,acquisto,normale,265.0,325.0,295.0
2026,A255,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2026,A255,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2026,A255,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2026,A255,B2,B,abitazioni_civili,acquisto,normale,505.0,605.0,555.0
2026,A255,B2,B,abitazioni_civili,affitto,normale,1.75,2.05,1.9
2026,A255,B2,B,abitazioni_di_tipo_economico,acquisto,normale,455.0,555.0,505.0
2026,A255,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.85,1.7
2026,A255,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2026,A255,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2026,A255,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2026,A255,R1,R,laboratori,affitto,normale,0.0,0.0,
2026,A255,R1,R,abitazioni_civili,acquisto,normale,455.0,605.0,530.0
2026,A255,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2026,A255,R1,R,abitazioni_di_tipo_economico,acquisto,normale,435.0,555.0,495.0
2026,A255,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2005,A257,B1,B,ville_e_villini,acquisto,normale,465.0,635.0,550.0
2005,A257,B1,B,ville_e_villini,affitto,normale,1.5499999999999998,2.3,1.9
2005,A257,B1,B,negozi,acquisto,normale,530.0,685.0,607.5
2005,A257,B1,B,negozi,affitto,normale,3.5,4.6,4.0
2005,A257,B1,B,uffici,acquisto,normale,505.0,650.0,577.5
2005,A257,B1,B,uffici,affitto,normale,2.95,3.8,3.4
2005,A257,B1,B,capannoni_tipici,acquisto,normale,180.0,230.0,205.0
2005,A257,B1,B,capannoni_tipici,affitto,normale,1.2000000000000002,1.5499999999999998,1.4
2005,A257,B1,B,abitazioni_civili,acquisto,normale,405.0,505.0,455.0
2005,A257,B1,B,abitazioni_civili,affitto,normale,1.35,1.85,1.6
2008,A257,B1,B,ville_e_villini,acquisto,normale,700.0,800.0,750.0
2008,A257,B1,B,ville_e_villini,affitto,normale,2.45,2.85,2.7
2008,A257,B1,B,negozi,acquisto,normale,780.0,900.0,840.0
2008,A257,B1,B,negozi,affitto,normale,4.7,5.45,5.1
2008,A257,B1,B,uffici,acquisto,normale,720.0,840.0,780.0
2008,A257,B1,B,uffici,affitto,normale,3.75,4.4,4.1
2008,A257,B1,B,capannoni_tipici,acquisto,normale,380.0,430.0,405.0
2008,A257,B1,B,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2008,A257,B1,B,capannoni_industriali,acquisto,normale,400.0,450.0,425.0
2008,A257,B1,B,capannoni_industriali,affitto,normale,2.3,2.6,2.5
2008,A257,B1,B,magazzini,acquisto,normale,320.0,370.0,345.0
2008,A257,B1,B,magazzini,affitto,normale,1.5,1.7,1.6
2008,A257,B1,B,laboratori,acquisto,normale,370.0,440.0,405.0
2008,A257,B1,B,laboratori,affitto,normale,1.9500000000000002,2.3,2.1
2008,A257,B1,B,abitazioni_civili,acquisto,normale,600.0,700.0,650.0
2008,A257,B1,B,abitazioni_civili,affitto,normale,2.15,2.45,2.3
2008,A257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,550.0,640.0,595.0
2008,A257,B1,B,abitazioni_di_tipo_economico,affitto,normale,1.9500000000000002,2.25,2.1
2010,A257,B1,B,ville_e_villini,acquisto,normale,700.0,800.0,750.0
2010,A257,B1,B,ville_e_villini,affitto,normale,2.3,2.7,2.5
2010,A257,B1,B,negozi,acquisto,normale,780.0,900.0,840.0
2010,A257,B1,B,negozi,affitto,normale,4.2,4.9,4.6
2010,A257,B1,B,uffici,acquisto,normale,720.0,840.0,780.0
2010,A257,B1,B,uffici,affitto,normale,3.3,3.9,3.6
2010,A257,B1,B,capannoni_tipici,acquisto,normale,380.0,430.0,405.0
2010,A257,B1,B,capannoni_tipici,affitto,normale,2.2,2.5,2.4
2010,A257,B1,B,capannoni_industriali,acquisto,normale,400.0,450.0,425.0
2010,A257,B1,B,capannoni_industriali,affitto,normale,2.3,2.6,2.5
2010,A257,B1,B,magazzini,acquisto,normale,320.0,370.0,345.0
2010,A257,B1,B,magazzini,affitto,normale,1.5,1.7,1.6
2010,A257,B1,B,laboratori,acquisto,normale,370.0,440.0,405.0
2010,A257,B1,B,laboratori,affitto,normale,1.7,2.0,1.9
2010,A257,B1,B,abitazioni_civili,acquisto,normale,600.0,700.0,650.0
2010,A257,B1,B,abitazioni_civili,affitto,normale,2.0,2.3,2.1
2010,A257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,550.0,640.0,595.0
2010,A257,B1,B,abitazioni_di_tipo_economico,affitto,normale,1.8,2.1,2.0
2012,A257,B1,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2012,A257,B1,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2012,A257,B1,B,negozi,acquisto,normale,650.0,780.0,715.0
2012,A257,B1,B,negozi,affitto,normale,3.5,4.2,3.9
2012,A257,B1,B,uffici,acquisto,normale,600.0,720.0,660.0
2012,A257,B1,B,uffici,affitto,normale,2.8,3.3,3.0
2012,A257,B1,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2012,A257,B1,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2012,A257,B1,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2012,A257,B1,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2012,A257,B1,B,magazzini,acquisto,normale,260.0,320.0,290.0
2012,A257,B1,B,magazzini,affitto,normale,1.2,1.5,1.4
2012,A257,B1,B,laboratori,acquisto,normale,300.0,370.0,335.0
2012,A257,B1,B,laboratori,affitto,normale,1.4,1.7,1.5
2012,A257,B1,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2012,A257,B1,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2012,A257,B1,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2012,A257,B1,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2014,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2014,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2014,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2014,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2014,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2014,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2014,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2014,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2014,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2014,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2014,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2014,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2014,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2014,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2014,A257,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2014,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2014,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2014,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2014,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2014,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2014,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2014,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2014,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2014,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2014,A257,R1,R,abitazioni_civili,acquisto,normale,470.0,600.0,535.0
2014,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2014,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2014,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2016,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2016,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2016,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2016,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2016,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2016,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2016,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2016,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2016,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2016,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2016,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2016,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2016,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2016,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2016,A257,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2016,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2016,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2016,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2016,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2016,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2016,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2016,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2016,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2016,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2016,A257,R1,R,abitazioni_civili,acquisto,normale,470.0,600.0,535.0
2016,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2016,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2016,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2018,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2018,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2018,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2018,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2018,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2018,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2018,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2018,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2018,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2018,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2018,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2018,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2018,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2018,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2018,A257,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2018,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2018,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2018,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2018,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2018,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2018,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2018,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2018,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2018,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2018,A257,R1,R,abitazioni_civili,acquisto,normale,470.0,600.0,535.0
2018,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2018,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2018,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2020,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2020,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2020,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2020,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2020,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2020,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2020,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2020,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2020,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2020,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2020,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2020,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2020,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2020,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2020,A257,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2020,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2020,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2020,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2020,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2020,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2020,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2020,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2020,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2020,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2020,A257,R1,R,abitazioni_civili,acquisto,normale,470.0,600.0,535.0
2020,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2020,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2020,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2022,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2022,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2022,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2022,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2022,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2022,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2022,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2022,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2022,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2022,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2022,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2022,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2022,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2022,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2022,A257,B2,B,abitazioni_civili,acquisto,normale,500.0,600.0,550.0
2022,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2022,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,450.0,550.0,500.0
2022,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2022,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2022,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2022,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2022,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2022,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2022,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2022,A257,R1,R,abitazioni_civili,acquisto,normale,470.0,600.0,535.0
2022,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2022,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,430.0,550.0,490.0
2022,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2024,A257,B2,B,ville_e_villini,acquisto,normale,570.0,700.0,635.0
2024,A257,B2,B,ville_e_villini,affitto,normale,1.9,2.3,2.1
2024,A257,B2,B,negozi,acquisto,normale,650.0,780.0,715.0
2024,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2024,A257,B2,B,uffici,acquisto,normale,600.0,720.0,660.0
2024,A257,B2,B,uffici,affitto,normale,2.8,3.3,3.0
2024,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2024,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2024,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2024,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2024,A257,B2,B,magazzini,acquisto,normale,260.0,320.0,290.0
2024,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2024,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2024,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2024,A257,B2,B,abitazioni_civili,acquisto,normale,505.0,605.0,555.0
2024,A257,B2,B,abitazioni_civili,affitto,normale,1.7,2.0,1.9
2024,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,452.5,555.0,503.8
2024,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.8,1.6
2024,A257,R1,R,ville_e_villini,acquisto,normale,550.0,700.0,625.0
2024,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2024,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2024,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2024,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2024,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2024,A257,R1,R,abitazioni_civili,acquisto,normale,472.5,605.0,538.8
2024,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2024,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,432.5,555.0,493.8
2024,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2026,A257,B2,B,ville_e_villini,acquisto,normale,565.0,695.0,630.0
2026,A257,B2,B,ville_e_villini,affitto,normale,1.95,2.3499999999999996,2.1
2026,A257,B2,B,negozi,acquisto,normale,665.0,795.0,730.0
2026,A257,B2,B,negozi,affitto,normale,3.5,4.2,3.9
2026,A257,B2,B,uffici,acquisto,normale,610.0,735.0,672.5
2026,A257,B2,B,uffici,affitto,normale,2.8499999999999996,3.3499999999999996,3.1
2026,A257,B2,B,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2026,A257,B2,B,capannoni_tipici,affitto,normale,2.3,2.6,2.5
2026,A257,B2,B,capannoni_industriali,acquisto,normale,500.0,600.0,550.0
2026,A257,B2,B,capannoni_industriali,affitto,normale,2.5,3.0,2.8
2026,A257,B2,B,magazzini,acquisto,normale,265.0,325.0,295.0
2026,A257,B2,B,magazzini,affitto,normale,1.2,1.5,1.4
2026,A257,B2,B,laboratori,acquisto,normale,300.0,370.0,335.0
2026,A257,B2,B,laboratori,affitto,normale,1.4,1.7,1.5
2026,A257,B2,B,abitazioni_civili,acquisto,normale,505.0,605.0,555.0
2026,A257,B2,B,abitazioni_civili,affitto,normale,1.75,2.05,1.9
2026,A257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,455.0,555.0,505.0
2026,A257,B2,B,abitazioni_di_tipo_economico,affitto,normale,1.5,1.85,1.7
2026,A257,R1,R,ville_e_villini,acquisto,normale,545.0,695.0,620.0
2026,A257,R1,R,ville_e_villini,affitto,normale,0.0,0.0,
2026,A257,R1,R,capannoni_tipici,acquisto,normale,400.0,450.0,425.0
2026,A257,R1,R,capannoni_tipici,affitto,normale,0.0,0.0,
2026,A257,R1,R,laboratori,acquisto,normale,300.0,370.0,335.0
2026,A257,R1,R,laboratori,affitto,normale,0.0,0.0,
2026,A257,R1,R,abitazioni_civili,acquisto,normale,475.0,605.0,540.0
2026,A257,R1,R,abitazioni_civili,affitto,normale,0.0,0.0,
2026,A257,R1,R,abitazioni_di_tipo_economico,acquisto,normale,435.0,555.0,495.0
2026,A257,R1,R,abitazioni_di_tipo_economico,affitto,normale,0.0,0.0,
2005,A272,B1,B,ville_e_villini,acquisto,normale,360.0,520.0,440.0
2005,A272,B1,B,ville_e_villini,affitto,normale,1.2,1.8,1.5
2005,A272,B1,B,negozi,acquisto,normale,360.0,470.0,415.0
